DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2019-12-19	31701892	Nalls MA	2019-12-01	Lancet Neurol	www.ncbi.nlm.nih.gov/pubmed/31701892	Identification of novel risk loci, causal insights, and heritable risk for Parkinson's disease: a meta-analysis of genome-wide association studies.	Parkinson's disease or first degree relation to individual with Parkinson's disease	15,056 European ancestry cases, 18,618 European ancestry proxy cases, 449,056 European ancestry controls	22,632 European ancestry cases, 968,735 European ancestry controls	17q23.2	17	61840005	BRIP1	BRIP1			ENSG00000136492			rs61169879-T	rs61169879	0	61169879	intron_variant	0	0.1641	9E-10	9.045757490560675		0.082	[0.056-0.108] unit increase	NR [7784415] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST009325	Genome-wide genotyping array
2019-12-19	31701892	Nalls MA	2019-12-01	Lancet Neurol	www.ncbi.nlm.nih.gov/pubmed/31701892	Identification of novel risk loci, causal insights, and heritable risk for Parkinson's disease: a meta-analysis of genome-wide association studies.	Parkinson's disease or first degree relation to individual with Parkinson's disease	15,056 European ancestry cases, 18,618 European ancestry proxy cases, 449,056 European ancestry controls	22,632 European ancestry cases, 968,735 European ancestry controls	17q25.3	17	78429399	DNAH17	DNAH17			ENSG00000187775			rs666463-A	rs666463	0	666463	intron_variant	0	0.8328	3E-9	8.522878745280337		0.076	[0.051-0.101] unit increase	NR [7784415] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST009325	Genome-wide genotyping array
2019-12-19	31701892	Nalls MA	2019-12-01	Lancet Neurol	www.ncbi.nlm.nih.gov/pubmed/31701892	Identification of novel risk loci, causal insights, and heritable risk for Parkinson's disease: a meta-analysis of genome-wide association studies.	Parkinson's disease or first degree relation to individual with Parkinson's disease	15,056 European ancestry cases, 18,618 European ancestry proxy cases, 449,056 European ancestry controls	22,632 European ancestry cases, 968,735 European ancestry controls	18q12.1	18	33724354	ASXL3	ASXL3			ENSG00000141431			rs1941685-T	rs1941685	0	1941685	intron_variant	0	0.4983	2E-8	7.698970004336019		0.0531	[0.035-0.072] unit increase	NR [7784415] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST009325	Genome-wide genotyping array
2019-12-19	31701892	Nalls MA	2019-12-01	Lancet Neurol	www.ncbi.nlm.nih.gov/pubmed/31701892	Identification of novel risk loci, causal insights, and heritable risk for Parkinson's disease: a meta-analysis of genome-wide association studies.	Parkinson's disease or first degree relation to individual with Parkinson's disease	15,056 European ancestry cases, 18,618 European ancestry proxy cases, 449,056 European ancestry controls	22,632 European ancestry cases, 968,735 European ancestry controls	18q12.3	18	43093415	RIT2	RIT2			ENSG00000152214			rs12456492-A	rs12456492	0	12456492	intron_variant	0	0.6816	4E-23	22.397940008672037		0.0983	[0.079-0.118] unit decrease	NR [7784415] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST009325	Genome-wide genotyping array
2019-12-19	31701892	Nalls MA	2019-12-01	Lancet Neurol	www.ncbi.nlm.nih.gov/pubmed/31701892	Identification of novel risk loci, causal insights, and heritable risk for Parkinson's disease: a meta-analysis of genome-wide association studies.	Parkinson's disease or first degree relation to individual with Parkinson's disease	15,056 European ancestry cases, 18,618 European ancestry proxy cases, 449,056 European ancestry controls	22,632 European ancestry cases, 968,735 European ancestry controls	18q21.2	18	51157219	MEX3C	SMAD4 - SRSF10P1	ENSG00000141646	ENSG00000267717		72174	1063	rs8087969-T	rs8087969	0	8087969	intergenic_variant	1	0.5496	1E-8	8.0		0.0578	[0.038-0.078] unit decrease	NR [7784415] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST009325	Genome-wide genotyping array
2019-12-19	31701892	Nalls MA	2019-12-01	Lancet Neurol	www.ncbi.nlm.nih.gov/pubmed/31701892	Identification of novel risk loci, causal insights, and heritable risk for Parkinson's disease: a meta-analysis of genome-wide association studies.	Parkinson's disease or first degree relation to individual with Parkinson's disease	15,056 European ancestry cases, 18,618 European ancestry proxy cases, 449,056 European ancestry controls	22,632 European ancestry cases, 968,735 European ancestry controls	19p13.3	19	2341049	SPPL2B	SPPL2B			ENSG00000005206			rs55818311-T	rs55818311	0	55818311	3_prime_UTR_variant	0	0.6937	4E-10	9.397940008672037		0.0696	[0.048-0.091] unit decrease	NR [7784415] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST009325	Genome-wide genotyping array
2019-12-19	31701892	Nalls MA	2019-12-01	Lancet Neurol	www.ncbi.nlm.nih.gov/pubmed/31701892	Identification of novel risk loci, causal insights, and heritable risk for Parkinson's disease: a meta-analysis of genome-wide association studies.	Parkinson's disease or first degree relation to individual with Parkinson's disease	15,056 European ancestry cases, 18,618 European ancestry proxy cases, 449,056 European ancestry controls	22,632 European ancestry cases, 968,735 European ancestry controls	20p12.3	20	6025395	CRLS1	CRLS1			ENSG00000088766			rs77351827-T	rs77351827	0	77351827	intron_variant	0	0.1275	9E-9	8.045757490560675		0.0802	[0.053-0.107] unit increase	NR [7784415] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST009325	Genome-wide genotyping array
2019-12-19	31701892	Nalls MA	2019-12-01	Lancet Neurol	www.ncbi.nlm.nih.gov/pubmed/31701892	Identification of novel risk loci, causal insights, and heritable risk for Parkinson's disease: a meta-analysis of genome-wide association studies.	Parkinson's disease or first degree relation to individual with Parkinson's disease	15,056 European ancestry cases, 18,618 European ancestry proxy cases, 449,056 European ancestry controls	22,632 European ancestry cases, 968,735 European ancestry controls	21q22.13	21	37480059	DYRK1A	DYRK1A			ENSG00000157540			rs2248244-A	rs2248244	0	2248244	intron_variant	0	0.2828	3E-11	10.522878745280337		0.0714	[0.05-0.092] unit increase	NR [7784415] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST009325	Genome-wide genotyping array
2019-12-19	31701892	Nalls MA	2019-12-01	Lancet Neurol	www.ncbi.nlm.nih.gov/pubmed/31701892	Identification of novel risk loci, causal insights, and heritable risk for Parkinson's disease: a meta-analysis of genome-wide association studies.	Parkinson's disease or first degree relation to individual with Parkinson's disease	15,056 European ancestry cases, 18,618 European ancestry proxy cases, 449,056 European ancestry controls	22,632 European ancestry cases, 968,735 European ancestry controls	1q22	1	156185069	SEMA4A	SEMA4A - SLC25A44	ENSG00000196189	ENSG00000160785		7317	8863	rs35643925-A	rs35643925	0	35643925	intergenic_variant	1	0.0195	8E-22	21.096910013008056		0.389	[0.31-0.47] unit increase	NR [7784415] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST009325	Genome-wide genotyping array
2019-12-19	31701892	Nalls MA	2019-12-01	Lancet Neurol	www.ncbi.nlm.nih.gov/pubmed/31701892	Identification of novel risk loci, causal insights, and heritable risk for Parkinson's disease: a meta-analysis of genome-wide association studies.	Parkinson's disease or first degree relation to individual with Parkinson's disease	15,056 European ancestry cases, 18,618 European ancestry proxy cases, 449,056 European ancestry controls	22,632 European ancestry cases, 968,735 European ancestry controls	2q21.3	2	134681219	TMEM163	TMEM163			ENSG00000152128			rs4954162-A	rs4954162	0	4954162	intron_variant	0	0.1642	2E-8	7.698970004336019		0.0746	[0.049-0.1] unit decrease	NR [7784415] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST009325	Genome-wide genotyping array
2019-12-19	31701892	Nalls MA	2019-12-01	Lancet Neurol	www.ncbi.nlm.nih.gov/pubmed/31701892	Identification of novel risk loci, causal insights, and heritable risk for Parkinson's disease: a meta-analysis of genome-wide association studies.	Parkinson's disease or first degree relation to individual with Parkinson's disease	15,056 European ancestry cases, 18,618 European ancestry proxy cases, 449,056 European ancestry controls	22,632 European ancestry cases, 968,735 European ancestry controls	4q22.1	4	89685975	SNCA	GPRIN3 - SNCA	ENSG00000185477	ENSG00000145335		378038	14370	rs356228-C	rs356228	0	356228	intron_variant	1	0.4589	1E-48	48.0		0.1503	[0.13-0.17] unit increase	NR [7784415] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST009325	Genome-wide genotyping array
2019-12-19	31701892	Nalls MA	2019-12-01	Lancet Neurol	www.ncbi.nlm.nih.gov/pubmed/31701892	Identification of novel risk loci, causal insights, and heritable risk for Parkinson's disease: a meta-analysis of genome-wide association studies.	Parkinson's disease or first degree relation to individual with Parkinson's disease	15,056 European ancestry cases, 18,618 European ancestry proxy cases, 449,056 European ancestry controls	22,632 European ancestry cases, 968,735 European ancestry controls	4q22.1	4	89744890	SNCA	SNCA			ENSG00000145335			rs356203-T	rs356203	0	356203	intron_variant	0	0.6149	5E-149	148.30102999566398		0.2504	[0.23-0.27] unit decrease	NR [7784415] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST009325	Genome-wide genotyping array
2019-12-19	31701892	Nalls MA	2019-12-01	Lancet Neurol	www.ncbi.nlm.nih.gov/pubmed/31701892	Identification of novel risk loci, causal insights, and heritable risk for Parkinson's disease: a meta-analysis of genome-wide association studies.	Parkinson's disease or first degree relation to individual with Parkinson's disease	15,056 European ancestry cases, 18,618 European ancestry proxy cases, 449,056 European ancestry controls	22,632 European ancestry cases, 968,735 European ancestry controls	5q23.2	5	124774580	ZNF608	ZNF608 - LINC02240	ENSG00000168916	ENSG00000260192		25773	34307	rs6875262-T	rs6875262	0	6875262	intergenic_variant	1	0.0986	1E-8	8.0		0.1141	[0.075-0.153] unit increase	NR [7784415] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST009325	Genome-wide genotyping array
2019-12-19	31701892	Nalls MA	2019-12-01	Lancet Neurol	www.ncbi.nlm.nih.gov/pubmed/31701892	Identification of novel risk loci, causal insights, and heritable risk for Parkinson's disease: a meta-analysis of genome-wide association studies.	Parkinson's disease or first degree relation to individual with Parkinson's disease	15,056 European ancestry cases, 18,618 European ancestry proxy cases, 449,056 European ancestry controls	22,632 European ancestry cases, 968,735 European ancestry controls	6p21.33	6	31878457	SLC44A4	EHMT2-AS1, SLC44A4			ENSG00000237080, ENSG00000204385			rs9267659-A	rs9267659	0	9267659	intron_variant	0	0.2004	4E-11	10.397940008672037		0.079	[0.056-0.102] unit increase	NR [7784415] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST009325	Genome-wide genotyping array
2019-12-19	31701892	Nalls MA	2019-12-01	Lancet Neurol	www.ncbi.nlm.nih.gov/pubmed/31701892	Identification of novel risk loci, causal insights, and heritable risk for Parkinson's disease: a meta-analysis of genome-wide association studies.	Parkinson's disease or first degree relation to individual with Parkinson's disease	15,056 European ancestry cases, 18,618 European ancestry proxy cases, 449,056 European ancestry controls	22,632 European ancestry cases, 968,735 European ancestry controls	12p11.21	12	32657825	FGD4	FGD4 - DNM1L	ENSG00000139132	ENSG00000087470		11775	21375	rs181609621-A	rs181609621	0	181609621	regulatory_region_variant	1	0.9882	8E-11	10.096910013008056		0.4232	[0.3-0.55] unit decrease	NR [7784415] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST009325	Genome-wide genotyping array
2019-12-19	31701892	Nalls MA	2019-12-01	Lancet Neurol	www.ncbi.nlm.nih.gov/pubmed/31701892	Identification of novel risk loci, causal insights, and heritable risk for Parkinson's disease: a meta-analysis of genome-wide association studies.	Parkinson's disease or first degree relation to individual with Parkinson's disease	15,056 European ancestry cases, 18,618 European ancestry proxy cases, 449,056 European ancestry controls	22,632 European ancestry cases, 968,735 European ancestry controls	12q12	12	40528770	LRRK2	MUC19			ENSG00000205592			rs117073808-T	rs117073808	0	117073808	intron_variant	0	0.9809	2E-20	19.69897000433602		0.3955	[0.31-0.48] unit decrease	NR [7784415] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST009325	Genome-wide genotyping array
2019-12-19	31701892	Nalls MA	2019-12-01	Lancet Neurol	www.ncbi.nlm.nih.gov/pubmed/31701892	Identification of novel risk loci, causal insights, and heritable risk for Parkinson's disease: a meta-analysis of genome-wide association studies.	Parkinson's disease or first degree relation to individual with Parkinson's disease	15,056 European ancestry cases, 18,618 European ancestry proxy cases, 449,056 European ancestry controls	22,632 European ancestry cases, 968,735 European ancestry controls	10q24.32	10	102255522	GBF1	GBF1			ENSG00000107862			rs10748818-A	rs10748818	0	10748818	intron_variant	0	0.8514	1E-9	9.0		0.079	[0.054-0.104] unit decrease	NR [7784415] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST009325	Genome-wide genotyping array
2019-12-19	31701892	Nalls MA	2019-12-01	Lancet Neurol	www.ncbi.nlm.nih.gov/pubmed/31701892	Identification of novel risk loci, causal insights, and heritable risk for Parkinson's disease: a meta-analysis of genome-wide association studies.	Parkinson's disease or first degree relation to individual with Parkinson's disease	15,056 European ancestry cases, 18,618 European ancestry proxy cases, 449,056 European ancestry controls	22,632 European ancestry cases, 968,735 European ancestry controls	12q12	12	41901977	GXYLT1	LINC02400 - GXYLT1	ENSG00000257784	ENSG00000151233		127306	179868	rs138017112-C	rs138017112	0	138017112	intron_variant	1	0.0142	7E-12	11.154901959985743		0.413	[0.29-0.53] unit increase	NR [7784415] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST009325	Genome-wide genotyping array
2019-12-19	31701892	Nalls MA	2019-12-01	Lancet Neurol	www.ncbi.nlm.nih.gov/pubmed/31701892	Identification of novel risk loci, causal insights, and heritable risk for Parkinson's disease: a meta-analysis of genome-wide association studies.	Parkinson's disease or first degree relation to individual with Parkinson's disease	15,056 European ancestry cases, 18,618 European ancestry proxy cases, 449,056 European ancestry controls	22,632 European ancestry cases, 968,735 European ancestry controls	4q21.1	4	76189212	SCARB2	SCARB2			ENSG00000138760			rs6825004-C	rs6825004	0	6825004	intron_variant	0	0.6912	1E-9	9.0		0.0622	[0.042-0.082] unit increase	NR [7784415] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST009325	Genome-wide genotyping array
2019-12-19	31701892	Nalls MA	2019-12-01	Lancet Neurol	www.ncbi.nlm.nih.gov/pubmed/31701892	Identification of novel risk loci, causal insights, and heritable risk for Parkinson's disease: a meta-analysis of genome-wide association studies.	Parkinson's disease or first degree relation to individual with Parkinson's disease	15,056 European ancestry cases, 18,618 European ancestry proxy cases, 449,056 European ancestry controls	22,632 European ancestry cases, 968,735 European ancestry controls	1q22	1	155162560	KRTCAP2	HMGN2P18 - KRTCAP2	ENSG00000223452	ENSG00000163463		13747	6848	rs35749011-A	rs35749011	0	35749011	intergenic_variant	1	0.0169	2E-70	69.69897000433602		0.6068	[0.54-0.67] unit increase	NR [7784415] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST009325	Genome-wide genotyping array
2019-12-19	31701892	Nalls MA	2019-12-01	Lancet Neurol	www.ncbi.nlm.nih.gov/pubmed/31701892	Identification of novel risk loci, causal insights, and heritable risk for Parkinson's disease: a meta-analysis of genome-wide association studies.	Parkinson's disease or first degree relation to individual with Parkinson's disease	15,056 European ancestry cases, 18,618 European ancestry proxy cases, 449,056 European ancestry controls	22,632 European ancestry cases, 968,735 European ancestry controls	4q21.1	4	76276901	FAM47E-STBD1	FAM47E-STBD1, FAM47E			ENSG00000272414, ENSG00000189157			rs6854006-T	rs6854006	0	6854006	intron_variant	0	0.3632	6E-21	20.221848749616356		0.0912	[0.072-0.11] unit decrease	NR [7784415] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST009325	Genome-wide genotyping array
2019-12-19	31701892	Nalls MA	2019-12-01	Lancet Neurol	www.ncbi.nlm.nih.gov/pubmed/31701892	Identification of novel risk loci, causal insights, and heritable risk for Parkinson's disease: a meta-analysis of genome-wide association studies.	Parkinson's disease or first degree relation to individual with Parkinson's disease	15,056 European ancestry cases, 18,618 European ancestry proxy cases, 449,056 European ancestry controls	22,632 European ancestry cases, 968,735 European ancestry controls	1q23.3	1	161499264	FCGR2A	RNU6-481P - FCGR2A	ENSG00000206921	ENSG00000143226		97869	6166	rs6658353-C	rs6658353	0	6658353	intergenic_variant	1	0.5011	6E-12	11.221848749616356		0.065	[0.047-0.083] unit increase	NR [7784415] (imputed)	N	Parkinson disease	http://purl.obolibrary.org/obo/MONDO_0005180	GCST009325	Genome-wide genotyping array
